diseaseId,diseaseName,orphan,known_clinical_targets,comparison_row_count,available_ot_score_count,available_ottree_count
GO_0006281,DNA repair,True,0.0,1,1,1
GO_0006629,lipid metabolic process,False,1.0,5,5,5
GO_0006694,steroid biosynthetic process,True,0.0,8,8,8
GO_0006699,bile acid biosynthetic process,True,0.0,1,1,1
GO_0006810,transport,True,0.0,3,3,3
GO_0006909,,,0.0,4,4,4
GO_0006915,,,0.0,12,12,12
GO_0006954,inflammatory response,True,0.0,2,2,2
GO_0006956,complement activation,True,0.0,5,5,5
GO_0007420,brain development,True,0.0,1,1,1
GO_0007565,female pregnancy,True,0.0,4,4,4
GO_0007586,,,0.0,2,2,2
GO_0007596,blood coagulation,False,6.0,7,7,7
GO_0007601,visual perception,True,0.0,1,1,1
GO_0007605,,,0.0,11,11,11
GO_0007608,sensory perception of smell,True,0.0,2,2,2
GO_0007610,,,0.0,15,15,15
GO_0007613,memory,False,7.0,98,98,98
GO_0007623,,,0.0,5,5,5
GO_0008152,,,0.0,67,67,67
GO_0009058,,,0.0,14,14,14
GO_0009314,,,0.0,6,6,6
GO_0009410,,,0.0,123,123,123
GO_0009415,response to water,True,0.0,2,2,2
GO_0010226,response to lithium ion,True,0.0,2,2,2
GO_0014072,response to isoquinoline alkaloid,True,0.0,1,1,1
GO_0016068,type I hypersensitivity,True,0.0,2,2,2
GO_0019233,,,0.0,5,5,5
GO_0030073,insulin secretion,False,1.0,1,1,1
GO_0030218,erythrocyte differentiation,True,0.0,2,2,2
GO_0030431,,,0.0,7,7,7
GO_0030728,ovulation,False,3.0,3,3,3
GO_0031424,,,0.0,5,5,5
GO_0032274,gonadotropin secretion,True,0.0,1,1,1
GO_0032502,,,0.0,10,10,10
GO_0035176,social behavior,False,3.0,3,3,3
GO_0035483,gastric emptying,False,5.0,5,5,5
GO_0035815,,,0.0,1,1,1
GO_0035882,defecation rhythm,True,0.0,3,3,3
GO_0036270,response to diuretic,True,0.0,3,3,3
GO_0036273,,,0.0,65,65,65
GO_0040007,,,0.0,16,16,16
GO_0042476,odontogenesis,True,0.0,2,2,2
GO_0042592,,,0.0,12,12,12
GO_0042697,menopause,False,18.0,40,40,40
GO_0044691,,,0.0,2,2,2
GO_0044850,menstrual cycle,True,0.0,1,1,1
GO_0045087,innate immune response,False,2.0,2,2,2
GO_0045453,bone resorption,False,1.0,1,1,1
GO_0046677,,,0.0,9,9,9
GO_0050892,intestinal absorption,False,1.0,1,1,1
GO_0050896,,,0.0,50,50,50
GO_0050909,sensory perception of taste,True,0.0,1,1,1
GO_0051321,meiotic cell cycle,True,0.0,2,2,2
GO_0051726,regulation of cell cycle,True,0.0,2,2,2
GO_0060073,,,0.0,4,4,4
GO_0060279,positive regulation of ovulation,False,2.0,3,3,3
GO_0061476,,,0.0,2,2,2
GO_0061479,,,0.0,2,2,2
GO_0070085,,,0.0,2,2,2
GO_0070527,platelet aggregation,False,3.0,5,5,5
GO_0097333,,,0.0,1,1,1
GO_0097366,,,0.0,6,6,6
GO_1901554,,,0.0,5,5,5
GO_1901557,,,0.0,4,4,4
GO_1903491,,,0.0,1,1,1
GSSO_000414,sexuality,True,0.0,5,5,5
MONDO_0000009,,,0.0,2,2,2
MONDO_0000030,,,0.0,4,4,4
MONDO_0000032,,,0.0,8,8,8
MONDO_0000044,,,0.0,3,3,3
MONDO_0000045,,,0.0,13,13,13
MONDO_0000050,,,0.0,20,20,20
MONDO_0000066,,,0.0,1,1,1
MONDO_0000078,,,0.0,173,173,173
MONDO_0000079,,,0.0,1,1,1
MONDO_0000087,,,0.0,57,57,57
MONDO_0000088,precocious puberty,False,5.0,32,32,32
MONDO_0000090,,,0.0,1,1,1
MONDO_0000105,,,0.0,5,5,5
MONDO_0000107,,,0.0,8,8,8
MONDO_0000115,Chiari malformation,True,0.0,5,5,5
MONDO_0000119,,,0.0,1,1,1
MONDO_0000127,geleophysic dysplasia,True,0.0,6,6,6
MONDO_0000128,,,0.0,4,4,4
MONDO_0000129,,,0.0,5,5,5
MONDO_0000133,,,0.0,2,2,2
MONDO_0000136,,,0.0,8,8,8
MONDO_0000137,,,0.0,14,14,14
MONDO_0000138,,,0.0,3,3,3
MONDO_0000141,mosaic variegated aneuploidy syndrome,True,0.0,3,3,3
MONDO_0000147,polyposis,False,1.0,102,102,102
MONDO_0000153,transposition of the great arteries,False,1.0,18,18,18
MONDO_0000156,trigonocephaly,True,0.0,11,11,11
MONDO_0000159,bone marrow failure syndrome,False,14.0,108,108,108
MONDO_0000160,,,0.0,1,1,1
MONDO_0000170,,,0.0,32,32,32
MONDO_0000171,,,0.0,13,13,13
MONDO_0000179,,,0.0,31,31,31
MONDO_0000192,polyglucosan body myopathy,True,0.0,1,1,1
MONDO_0000193,,,0.0,1,1,1
MONDO_0000200,,,0.0,11,11,11
MONDO_0000208,,,0.0,2,2,2
MONDO_0000211,,,0.0,2,2,2
MONDO_0000212,,,0.0,2,2,2
MONDO_0000252,,,0.0,12,12,12
MONDO_0000255,subcutaneous mycosis,True,0.0,2,2,2
MONDO_0000256,,,0.0,12,12,12
MONDO_0000257,,,0.0,7,7,7
MONDO_0000262,otomycosis,True,0.0,2,2,2
MONDO_0000263,laryngotracheitis,True,0.0,3,3,3
MONDO_0000286,Epstein-Barr virus hepatitis,True,0.0,2,2,2
MONDO_0000327,,,0.0,17,17,17
MONDO_0000328,hyperphosphatemia,False,1.0,110,110,110
MONDO_0000334,,,0.0,135,135,135
MONDO_0000341,paralytic poliomyelitis,True,0.0,4,4,4
MONDO_0000351,,,0.0,8,8,8
MONDO_0000355,,,0.0,26,26,26
MONDO_0000358,,,0.0,58,58,58
MONDO_0000359,spondylocostal dysostosis,True,0.0,8,8,8
MONDO_0000365,,,0.0,13,13,13
MONDO_0000368,extrapulmonary tuberculosis,True,0.0,39,39,39
MONDO_0000369,abdominal tuberculosis,True,0.0,9,9,9
MONDO_0000376,respiratory system cancer,True,0.0,8,8,8
MONDO_0000377,,,0.0,5,5,5
MONDO_0000380,paranasal sinus carcinoma,True,0.0,11,11,11
MONDO_0000384,bladder benign neoplasm,True,0.0,1,1,1
MONDO_0000385,,,0.0,9,9,9
MONDO_0000386,"digestive system neuroendocrine tumor, grade 1/2",False,3.0,70,70,70
MONDO_0000390,,,0.0,5,5,5
MONDO_0000396,spastic cerebral palsy,False,1.0,13,13,13
MONDO_0000397,ataxic cerebral palsy,True,0.0,2,2,2
MONDO_0000425,,,0.0,17,17,17
MONDO_0000426,,,0.0,71,71,71
MONDO_0000429,autosomal genetic disease,True,0.0,5,5,5
MONDO_0000430,mature T-cell and NK-cell non-Hodgkin lymphoma,False,48.0,302,302,302
MONDO_0000432,lymphoplasmacytic lymphoma,False,18.0,77,77,77
MONDO_0000437,cerebellar ataxia,False,13.0,237,237,237
MONDO_0000440,,,0.0,55,55,55
MONDO_0000447,autosomal dominant polycystic liver disease,False,6.0,42,42,42
MONDO_0000453,,,0.0,22,22,22
MONDO_0000455,,,0.0,22,22,22
MONDO_0000456,,,0.0,584,584,584
MONDO_0000461,,,0.0,8,8,8
MONDO_0000463,,,0.0,131,131,131
MONDO_0000465,atrioventricular block,False,1.0,83,83,83
MONDO_0000468,third-degree atrioventricular block,True,0.0,5,5,5
MONDO_0000469,,,0.0,6,6,6
MONDO_0000470,endocardium disorder,True,0.0,2,2,2
MONDO_0000473,arterial disorder,False,2.0,177,177,177
MONDO_0000476,,,0.0,26,26,26
MONDO_0000477,focal dystonia,False,6.0,17,17,17
MONDO_0000478,,,0.0,1,1,1
MONDO_0000479,,,0.0,5,5,5
MONDO_0000481,,,0.0,34,34,34
MONDO_0000483,,,0.0,2,2,2
MONDO_0000485,spasmodic dystonia,False,13.0,18,18,18
MONDO_0000488,,,0.0,3,3,3
MONDO_0000489,,,0.0,77,77,77
MONDO_0000490,,,0.0,312,312,312
MONDO_0000491,limb ischemia,False,1.0,149,149,149
MONDO_0000496,,,0.0,56,56,56
MONDO_0000497,,,0.0,84,84,84
MONDO_0000502,,,0.0,59,59,59
MONDO_0000503,lung adenocarcinoma in situ,True,0.0,34,34,34
MONDO_0000507,,,0.0,34,34,34
MONDO_0000508,,,0.0,60,60,60
MONDO_0000509,,,0.0,3,3,3
MONDO_0000515,,,0.0,3,3,3
MONDO_0000521,salivary gland carcinoma,False,31.0,141,141,141
MONDO_0000527,colon adenoma,False,2.0,214,214,214
MONDO_0000530,rectum adenoma,True,0.0,19,19,19
MONDO_0000540,small intestinal neuroendocrine tumor G1,False,5.0,40,40,40
MONDO_0000541,jejunal adenocarcinoma,True,0.0,2,2,2
MONDO_0000543,,,0.0,3,3,3
MONDO_0000544,mucosal melanoma,False,44.0,120,120,120
MONDO_0000548,ovarian clear cell cancer,False,12.0,149,149,149
MONDO_0000553,,,0.0,215,215,215
MONDO_0000554,,,0.0,141,141,141
MONDO_0000565,,,0.0,77,77,77
MONDO_0000577,,,0.0,15,15,15
MONDO_0000589,,,0.0,11,11,11
MONDO_0000590,,,0.0,3,3,3
MONDO_0000591,,,0.0,2,2,2
MONDO_0000594,pervasive developmental disorder,False,8.0,25,25,25
MONDO_0000595,,,0.0,13,13,13
MONDO_0000602,autoimmune disorder of blood,True,0.0,1,1,1
MONDO_0000608,,,0.0,12,12,12
MONDO_0000612,lymphatic system cancer,True,0.0,4,4,4
MONDO_0000620,,,0.0,129,129,129
MONDO_0000621,immune system cancer,True,0.0,1,1,1
MONDO_0000624,benign female reproductive system neoplasm,True,0.0,19,19,19
MONDO_0000627,benign endocrine neoplasm,True,0.0,1,1,1
MONDO_0000631,bone benign neoplasm,True,0.0,22,22,22
MONDO_0000632,uterine benign neoplasm,True,0.0,10,10,10
MONDO_0000637,,,0.0,4,4,4
MONDO_0000640,,,0.0,146,146,146
MONDO_0000648,,,0.0,10,10,10
MONDO_0000650,peritoneal benign neoplasm,True,0.0,1,1,1
MONDO_0000661,,,0.0,34,34,34
MONDO_0000665,,,0.0,16,16,16
MONDO_0000685,visual agnosia,True,0.0,1,1,1
MONDO_0000688,,,0.0,9,9,9
MONDO_0000700,,,0.0,27,27,27
MONDO_0000701,,,0.0,43,43,43
MONDO_0000708,,,0.0,4,4,4
MONDO_0000709,,,0.0,139,139,139
MONDO_0000710,gastroduodenal Crohn disease,True,0.0,1,1,1
MONDO_0000721,,,0.0,4,4,4
MONDO_0000723,stutter disorder,False,11.0,11,11,11
MONDO_0000726,idiopathic scoliosis,False,9.0,64,64,64
MONDO_0000727,scapuloperoneal myopathy,True,0.0,2,2,2
MONDO_0000728,ptosis,False,7.0,108,108,108
MONDO_0000732,,,0.0,4,4,4
MONDO_0000733,cornea plana,True,0.0,1,1,1
MONDO_0000736,dyschromatosis universalis hereditaria,True,0.0,13,13,13
MONDO_0000761,,,0.0,5,5,5
MONDO_0000766,,,0.0,31,31,31
MONDO_0000771,,,0.0,103,103,103
MONDO_0000774,,,0.0,40,40,40
MONDO_0000777,,,0.0,9,9,9
MONDO_0000812,,,0.0,50,50,50
MONDO_0000816,abdominal obesity-metabolic syndrome,True,0.0,1,1,1
MONDO_0000819,,,0.0,22,22,22
MONDO_0000820,cerebral cavernous malformation,False,2.0,242,242,242
MONDO_0000827,,,0.0,75,75,75
MONDO_0000828,,,0.0,1,1,1
MONDO_0000831,thrombotic disease,False,46.0,434,434,434
MONDO_0000833,,,0.0,33,33,33
MONDO_0000836,disease of bone structure,True,0.0,2,2,2
MONDO_0000837,bone resorption disease,False,1.0,18,18,18
MONDO_0000845,fibrous dysplasia,False,4.0,57,57,57
MONDO_0000858,,,0.0,9,9,9
MONDO_0000870,childhood acute lymphoblastic leukemia,False,70.0,76,76,76
MONDO_0000873,lymphoblastic lymphoma,False,68.0,122,122,122
MONDO_0000879,,,0.0,16,16,16
MONDO_0000890,,,0.0,15,15,15
MONDO_0000892,colon medullary carcinoma,True,0.0,24,24,24
MONDO_0000894,mucinous bronchioloalveolar adenocarcinoma,True,0.0,4,4,4
MONDO_0000902,,,0.0,2,2,2
MONDO_0000903,myoclonus-dystonia syndrome,False,10.0,45,45,45
MONDO_0000904,,,0.0,5,5,5
MONDO_0000914,"cerebral arteriopathy, autosomal dominant, with subcortical infarcts and leukoencephalopathy, type 1",False,1.0,7,7,7
MONDO_0000916,intestinal infectious disease,True,0.0,23,23,23
MONDO_0000919,,,0.0,19,19,19
MONDO_0000920,,,0.0,29,29,29
MONDO_0000921,ampulla of vater neoplasm,True,0.0,3,3,3
MONDO_0000923,interstitial emphysema,True,0.0,21,21,21
MONDO_0000926,eye accommodation disease,True,0.0,2,2,2
MONDO_0000928,eyelid melanoma,True,0.0,1,1,1
MONDO_0000931,endometrial disorder,False,1.0,35,35,35
MONDO_0000935,larynx squamous papilloma,False,1.0,36,36,36
MONDO_0000936,syphilitic meningitis,True,0.0,1,1,1
MONDO_0000938,gastric leiomyoma,True,0.0,5,5,5
MONDO_0000944,cerebral artery occlusion,True,0.0,76,76,76
MONDO_0000945,,,0.0,30,30,30
MONDO_0000955,ileum cancer,True,0.0,2,2,2
MONDO_0000956,small intestine cancer,False,39.0,77,77,77
MONDO_0000962,,,0.0,9,9,9
MONDO_0000963,esophageal lipoma,True,0.0,1,1,1
MONDO_0000964,skin lipoma,True,0.0,4,4,4
MONDO_0000980,,,0.0,103,103,103
MONDO_0000992,,,0.0,40,40,40
MONDO_0000993,prostate squamous cell carcinoma,True,0.0,6,6,6
MONDO_0000995,,,0.0,4,4,4
MONDO_0000996,prostate lymphoma,True,0.0,10,10,10
MONDO_0001007,chronic meningitis,True,0.0,6,6,6
